,X,file_names,include,threshold,trim_s,trim_f
1032,1032,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.07.wav,Y,7,NA,NA
1033,1033,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.11.wav,N,10,NA,NA
1034,1034,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.15.wav,Y,10,NA,NA
1035,1035,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.19.wav,Y,8,NA,NA
1036,1036,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.24.wav,Y,10,NA,NA
1037,1037,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.28.wav,Y,15,NA,NA
1038,1038,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.32.wav,Y,10,NA,NA
1039,1039,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.13.wav,Y,10,NA,NA
1040,1040,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.20.wav,Y,10,NA,NA
1041,1041,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.29.wav,Y,6,NA,NA
1042,1042,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.33.wav,Y,8,NA,NA
1043,1043,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.37.wav,Y,8,0,1.65
1044,1044,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.42.wav,N,10,NA,NA
1045,1045,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.45.wav,N,10,NA,NA
1046,1046,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.51.wav,Y,9,NA,NA
1047,1047,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_8.55.wav,N,10,NA,NA
1048,1048,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.01.wav,Y,6,NA,NA
1049,1049,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.05.wav,Y,8,NA,NA
1050,1050,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.11.wav,N,10,NA,NA
1051,1051,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.16.wav,Y,10,NA,NA
1052,1052,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.21.wav,N,10,NA,NA
1053,1053,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.34.wav,Y,13,NA,NA
1054,1054,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.39.wav,Y,8,NA,NA
1055,1055,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.45.wav,N,10,NA,NA
1056,1056,Poecile.sp_Ym.NG_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_9.57.wav,Y,10,NA,NA
1057,1057,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a.WAV.wav,Y,10,NA,NA
1058,1058,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.11.wav,N,10,NA,NA
1059,1059,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.16.wav,Y,10,NA,NA
1060,1060,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.21.wav,Y,9,NA,NA
1061,1061,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.25.wav,Y,8,NA,NA
1062,1062,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.30.wav,Y,10,NA,NA
1063,1063,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.34.wav,Y,10,NA,NA
1064,1064,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.38.wav,Y,10,NA,NA
1065,1065,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.44.wav,Y,7,NA,NA
1066,1066,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.48.wav,Y,7,NA,NA
1067,1067,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.53.wav,Y,10,NA,NA
1068,1068,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_0.58.wav,Y,10,NA,NA
1069,1069,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.05.wav,N,10,NA,NA
1070,1070,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.09.wav,N,10,NA,NA
1071,1071,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.13.wav,Y,10,NA,NA
1072,1072,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.17.wav,Y,10,NA,NA
1073,1073,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.22.wav,Y,10,NA,NA
1074,1074,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.26.wav,Y,7,NA,NA
1075,1075,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.32.wav,N,10,NA,NA
1076,1076,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.48.wav,N,10,NA,NA
1077,1077,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_1.54.wav,N,10,NA,NA
1078,1078,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_10.39.wav,N,10,NA,NA
1079,1079,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_10.46.wav,Y,10,0.35,2
1080,1080,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_10.55.wav,Y,8,0.5,2
1081,1081,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.00.wav,Y,10,NA,NA
1082,1082,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.05.wav,Y,10,0.45,2
1083,1083,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.10.wav,Y,9,0.25,1.75
1084,1084,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.16.wav,Y,10,NA,NA
1085,1085,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.23.wav,Y,10,NA,NA
1086,1086,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.29.wav,Y,10,NA,NA
1087,1087,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.36.wav,Y,10,NA,NA
1088,1088,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.41.wav,Y,10,NA,NA
1089,1089,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.46.wav,Y,10,NA,NA
1090,1090,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.52.wav,N,10,NA,NA
1091,1091,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_11.55.wav,N,10,NA,NA
1092,1092,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.00.wav,Y,10,0,1.75
1093,1093,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.04.wav,N,10,NA,NA
1094,1094,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.09.wav,Y,8,NA,NA
1095,1095,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.14.wav,Y,10,NA,NA
1096,1096,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.18.wav,Y,8,NA,NA
1097,1097,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.22.wav,Y,10,NA,NA
1098,1098,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.31.wav,N,10,NA,NA
1099,1099,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.35.wav,N,10,NA,NA
1100,1100,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.41.wav,Y,10,NA,NA
1101,1101,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_12.46.wav,Y,10,NA,NA
1102,1102,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_2.00.wav,Y,10,NA,NA
1103,1103,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_2.05.wav,Y,9,NA,NA
1104,1104,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_2.12.wav,Y,10,NA,NA
1105,1105,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_2.35.wav,Y,7,NA,NA
1106,1106,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_2.40.wav,Y,12,NA,NA
1107,1107,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_3.13.wav,Y,8,NA,NA
1108,1108,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_3.20.wav,Y,10,NA,NA
1109,1109,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_3.25.wav,Y,10,NA,NA
1110,1110,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_3.31.wav,Y,9,NA,NA
1111,1111,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_3.37.wav,Y,9,NA,NA
1112,1112,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_3.46.wav,N,10,NA,NA
1113,1113,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_3.54.wav,Y,9,NA,NA
1114,1114,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.03.wav,Y,10,NA,NA
1115,1115,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.09.wav,Y,7,NA,NA
1116,1116,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.14.wav,N,10,NA,NA
1117,1117,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.21.wav,Y,9,NA,NA
1118,1118,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.28.wav,Y,7,NA,NA
1119,1119,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.33.wav,Y,7,NA,NA
1120,1120,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.38.wav,Y,8,NA,NA
1121,1121,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.44.wav,Y,8,NA,NA
1122,1122,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_4.51.wav,Y,7,NA,NA
1123,1123,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_5.05.wav,Y,10,NA,NA
1124,1124,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_5.19.wav,Y,7,NA,NA
1125,1125,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_5.36.wav,Y,8,NA,NA
1126,1126,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_5.41.wav,Y,10,NA,NA
1127,1127,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_5.47.wav,N,10,NA,NA
1128,1128,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_5.53.wav,Y,8,NA,NA
1129,1129,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_5.59.wav,Y,10,NA,NA
1130,1130,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_7.01.wav,Y,25,NA,NA
1131,1131,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_7.08.wav,Y,10,0,1.25
1132,1132,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_7.15.wav,Y,10,0,1.7
1133,1133,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_7.21.wav,Y,10,0,1.4
1134,1134,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_7.30.wav,Y,10,NA,NA
1135,1135,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_7.39.wav,Y,15,0.4,1.3
1136,1136,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_7.54.wav,Y,8,NA,NA
1137,1137,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_7.59.wav,Y,8,0,1.55
1138,1138,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_8.06.wav,Y,10,NA,NA
1139,1139,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_8.11.wav,Y,10,0.25,1.75
1140,1140,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_a_8.41.wav,Y,10,NA,NA
1141,1141,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.05.wav,N,10,NA,NA
1142,1142,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.07.wav,N,10,NA,NA
1143,1143,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.14.wav,Y,12,NA,NA
1144,1144,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.17.wav,Y,10,0.2,1
1145,1145,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.20.wav,N,10,NA,NA
1146,1146,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.23.wav,Y,14,NA,NA
1147,1147,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.29.wav,Y,10,NA,NA
1148,1148,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.32.wav,Y,14,0.25,1.1
1149,1149,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.35.wav,Y,10,NA,NA
1150,1150,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.38.wav,N,10,NA,NA
1151,1151,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.42.wav,Y,8,0,1.45
1152,1152,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.46.wav,Y,10,NA,NA
1153,1153,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.49.wav,Y,20,NA,NA
1154,1154,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.53.wav,Y,10,NA,NA
1155,1155,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_0.58.wav,N,10,NA,NA
1156,1156,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.02.wav,N,10,NA,NA
1157,1157,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.05.wav,Y,9,0.1,1.4
1158,1158,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.09.wav,Y,11,NA,NA
1159,1159,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.13.wav,Y,10,NA,NA
1160,1160,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.19.wav,Y,10,0,1.05
1161,1161,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.23.wav,Y,10,NA,NA
1162,1162,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.27.wav,Y,10,NA,NA
1163,1163,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.35.wav,N,10,NA,NA
1164,1164,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.38.wav,Y,15,NA,NA
1165,1165,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.42.wav,N,10,NA,NA
1166,1166,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.51.wav,N,10,NA,NA
1167,1167,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_1.55.wav,Y,8,NA,NA
1168,1168,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.00.wav,Y,10,NA,NA
1169,1169,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.06.wav,Y,10,NA,NA
1170,1170,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.09.wav,Y,10,NA,NA
1171,1171,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.12.wav,Y,10,NA,NA
1172,1172,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.18.wav,Y,10,NA,NA
1173,1173,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.22.wav,Y,10,NA,NA
1174,1174,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.26.wav,Y,10,NA,NA
1175,1175,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.29.wav,Y,10,NA,NA
1176,1176,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_b_2.36.wav,Y,10,NA,NA
1177,1177,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_2.56.wav,Y,10,NA,NA
1178,1178,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_2.59.wav,Y,10,NA,NA
1179,1179,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.02.wav,Y,10,NA,NA
1180,1180,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.06.wav,Y,10,NA,NA
1181,1181,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.11.wav,Y,10,NA,NA
1182,1182,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.14.wav,Y,9,NA,NA
1183,1183,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.17.wav,Y,10,NA,NA
1184,1184,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.20.wav,Y,15,NA,NA
1185,1185,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.23.wav,Y,10,NA,NA
1186,1186,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.25.wav,Y,10,NA,NA
1187,1187,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.29.wav,Y,10,NA,NA
1188,1188,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.32.wav,Y,10,NA,NA
1189,1189,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.35.wav,Y,10,NA,NA
1190,1190,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.40.wav,Y,9,NA,NA
1191,1191,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_c_3.44.wav,Y,10,NA,NA
1192,1192,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_0.05.wav,N,10,NA,NA
1193,1193,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_0.13.wav,Y,10,0,1.75
1194,1194,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_0.18.wav,N,10,NA,NA
1195,1195,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_0.46.wav,Y,9,NA,NA
1196,1196,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_1.40.wav,N,10,NA,NA
1197,1197,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_1.45.wav,N,10,NA,NA
1198,1198,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_1.51.wav,Y,11,NA,NA
1199,1199,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_1.58.wav,Y,10,NA,NA
1200,1200,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_2.04.wav,Y,10,NA,NA
1201,1201,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_2.13.wav,Y,10,NA,NA
1202,1202,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_2.21.wav,Y,10,NA,NA
1203,1203,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_2.28.wav,Y,10,NA,NA
1204,1204,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_2.34.wav,N,10,NA,NA
1205,1205,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_2.43.wav,Y,10,NA,NA
1206,1206,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_3.12.wav,N,10,NA,NA
1207,1207,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_5.49.wav,Y,10,NA,NA
1208,1208,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_5.51.wav,Y,10,NA,NA
1209,1209,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_5.55.wav,Y,10,NA,NA
1210,1210,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_5.58.wav,Y,9,NA,NA
1211,1211,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_6.01.wav,Y,8,NA,NA
1212,1212,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_6.05.wav,Y,8,NA,NA
1213,1213,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_6.08.wav,N,10,NA,NA
1214,1214,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_6.13.wav,Y,10,NA,NA
1215,1215,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_d_6.21.wav,Y,8,NA,NA
1216,1216,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.09.wav,N,10,NA,NA
1217,1217,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.12.wav,N,10,NA,NA
1218,1218,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.15.wav,N,10,NA,NA
1219,1219,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.18.wav,N,10,NA,NA
1220,1220,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.24.wav,N,10,NA,NA
1221,1221,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.28.wav,Y,10,0,1.25
1222,1222,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.30.wav,Y,22,0.35,1.25
1223,1223,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.33.wav,N,10,NA,NA
1224,1224,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.39.wav,N,10,NA,NA
1225,1225,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.43.wav,Y,10,NA,NA
1226,1226,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.46.wav,Y,12,0.2,1.2
1227,1227,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.48.wav,N,10,NA,NA
1228,1228,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.51.wav,N,10,NA,NA
1229,1229,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.54.wav,N,10,NA,NA
1230,1230,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.57.wav,N,10,NA,NA
1231,1231,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_0.59.wav,Y,11,0.2,1.2
